Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code,Recently Sold For
36113,2003,Jeep,Wrangler,N/A,45721,34286,Used,Dealership,82877,10221
36114,2008,BMW,5 Series,base,76296,6338,Used,Individual Seller,90537,14256
36115,2012,Mercedes,GLE,sport,68971,23054,Used,Dealership,41504,8916
36116,2016,BMW,X3,luxury,84079,8582,Used,Dealership,99266,23757
36117,2017,Ford,Ranger,base,51751,10144,Used,Individual Seller,12164,6003
36118,2008,Chrysler,Town & Country,base,42031,14218,Used,Dealership,27934,24125
36119,2018,Lincoln,Navigator,sport,15250,31323,Certified,Dealership,67092,10189
36120,2022,Chrysler,300,base,8,21767,New,Dealership,12426,22299
36121,2008,Volvo,S70,base,29475,10311,Used,Individual Seller,23057,13540
36122,1999,Chevrolet,Silverado,N/A,89744,15542,Used,Individual Seller,15229,7791
36123,2006,Audi,Q7,sport,149890,10110,Used,Individual Seller,82315,8546
36124,1998,Volvo,XC90,N/A,139131,17358,Used,Individual Seller,36490,9437
36125,2020,Volkswagen,Golf,base,26113,22186,Certified,Dealership,98556,15221
36126,2019,Buick,LaCrosse,sport,27254,12137,Certified,Dealership,84285,33520
36127,1997,Volvo,S60,N/A,59752,25723,Used,Dealership,52685,6421
36128,2021,Lincoln,Navigator,sport,23308,21730,Certified,Dealership,64029,17366
36129,1996,Buick,Regal,N/A,115089,15905,Used,Dealership,32202,5061
36130,2006,Lincoln,Navigator,sport,137211,10747,Used,Dealership,70202,9041
36131,2018,Mazda,3,luxury,7554,33454,Certified,Dealership,54124,10946
36132,1995,GMC,Sierra,N/A,105091,10821,Used,Individual Seller,81267,26281
36133,2015,Kia,Sorento,sport,24935,14197,Used,Dealership,14795,12017
36134,2016,Subaru,Outback,base,55685,31474,Used,Dealership,95836,14592
36135,1999,Hyundai,Elantra,N/A,38785,25931,Used,Individual Seller,71397,21843
36136,1997,Kia,Sportage,N/A,82148,8430,Used,Dealership,43618,17059
36137,2020,Toyota,Corolla,base,6571,28826,Certified,Dealership,51780,23360
36138,2021,Nissan,Maxima,sport,12471,22113,Certified,Dealership,28285,
36139,2013,Volvo,S60,sport,114320,16100,Used,Dealership,74030,15730
36140,2010,Chevrolet,Malibu,base,59529,23827,Used,Dealership,31773,13618
36141,2021,Ford,Fiesta,base,8630,32658,Certified,Dealership,77066,20313
36142,2021,Hyundai,Tucson,luxury,13992,28202,Certified,Dealership,78754,17033
36143,2022,Hyundai,Tucson,base,77,40332,New,Dealership,82335,37961
36144,2022,GMC,Yukon,luxury,85,42256,New,Dealership,26374,43676
36145,1995,Kia,K5,N/A,102796,13808,Used,Individual Seller,47164,11728
36146,2023,Buick,LaCrosse,sport,57,35365,New,Dealership,12112,36573
36147,2015,Nissan,Murano,luxury,86665,8212,Used,Individual Seller,68684,7592
36148,2007,Buick,LaCrosse,base,105789,9776,Used,Individual Seller,39339,6727
36149,1997,Buick,LaCrosse,N/A,58778,10965,Used,Individual Seller,11783,35053
36150,2014,Chrysler,300,luxury,50767,15264,Used,Individual Seller,29867,7876
36151,2022,GMC,Yukon,base,80,27606,New,Dealership,34128,43676
36152,1997,Volvo,S70,N/A,47510,30953,Used,Dealership,90410,22945
36153,2015,Chevrolet,Equinox,luxury,114814,12041,Used,Dealership,24407,14463
36154,2002,Honda,CR-V,N/A,37650,8322,Used,Individual Seller,37868,14946
36155,2021,Chevrolet,Suburban,base,24359,12045,Certified,Dealership,55202,32916
36156,2007,Mercedes,C-Class,sport,122020,5330,Used,Dealership,21884,16977
36157,2018,Dodge,Grand Caravan,sport,18489,33556,Certified,Dealership,55875,11027
36158,2002,Kia,Sorento,N/A,145609,17268,Used,Individual Seller,95593,23071
36159,2015,Acura,TL,base,123678,14511,Used,Individual Seller,34586,13636
36160,1996,Mercedes,S-Class,N/A,95062,18496,Used,Dealership,76066,13029
36161,2001,Mercedes,GLE,N/A,134006,18346,Used,Dealership,61337,16149
36162,2007,Buick,Regal,sport,93369,8071,Used,Dealership,73434,6791
36163,2007,Kia,Rio,sport,104130,17809,Used,Dealership,29737,
36164,2007,Acura,TL,sport,52302,19280,Used,Individual Seller,33788,16730
36165,2000,Nissan,Frontier,N/A,34085,17551,Used,Dealership,74054,14114
36166,1995,Dodge,Durango,N/A,123955,5687,Used,Dealership,97678,12134
36167,2010,Lincoln,Navigator,sport,94547,18709,Used,Dealership,72476,12494
36168,2013,Toyota,Prius,luxury,88879,17280,Used,Dealership,34618,13337
36169,2021,BMW,X5,base,13766,21806,Certified,Dealership,97756,22350
36170,2015,Kia,K5,base,64583,29304,Used,Dealership,26157,10190
36171,2007,Toyota,Highlander,base,73164,13850,Used,Individual Seller,93523,8542
36172,2000,Jeep,Wrangler,N/A,107015,12619,Used,Individual Seller,66202,22596
36173,2011,Chrysler,300,luxury,116208,12340,Used,Dealership,32595,22560
36174,1998,Honda,HR-V,N/A,66191,15965,Used,Individual Seller,90768,12913
36175,2021,Lincoln,Navigator,base,5870,24911,Certified,Dealership,43467,17366
36176,2002,BMW,X3,N/A,106900,6409,Used,Dealership,71901,16221
36177,2005,Buick,Regal,N/A,110088,16408,Used,Individual Seller,42282,11307
36178,2022,Nissan,Frontier,base,13,23842,New,Dealership,80158,20120
36179,2003,Jeep,Wrangler,N/A,142003,11231,Used,Individual Seller,20451,10221
36180,2009,Lexus,LS,sport,59543,11937,Used,Dealership,27621,27473
36181,2019,Hyundai,Elantra,base,8504,31359,Certified,Dealership,40255,28385
36182,2002,Nissan,Altima,N/A,118760,7163,Used,Individual Seller,62005,15846
36183,2000,Lincoln,Navigator,N/A,116302,6453,Used,Dealership,57730,16566
36184,2006,Ford,Taurus,sport,135263,14185,Used,Individual Seller,25118,9860
36185,2018,Honda,Civic,base,6270,25443,Certified,Dealership,64071,18466
36186,2000,Buick,LaCrosse,N/A,107944,13126,Used,Individual Seller,88634,13840
36187,1999,Buick,Regal,N/A,27495,24307,Used,Individual Seller,18366,9134
36188,2016,Volkswagen,Tiguan,sport,119381,9867,Used,Individual Seller,61800,14040
36189,2002,Volkswagen,Golf,N/A,12082,20430,Used,Dealership,27519,16618
36190,2008,Kia,Sorento,sport,128560,19636,Used,Dealership,63977,16472
36191,2020,Subaru,Outback,sport,20522,15283,Certified,Dealership,43610,33189
36192,2001,Audi,Q7,N/A,72148,10403,Used,Individual Seller,15208,12772
36193,2009,Kia,Sportage,sport,124979,8228,Used,Individual Seller,44202,32524
36194,2021,Lincoln,Navigator,sport,22955,13475,Certified,Dealership,61105,17366
36195,2013,Subaru,WRX,base,146309,17204,Used,Individual Seller,34388,10700
36196,2020,Kia,Sorento,sport,15238,22982,Certified,Dealership,51662,22603
36197,2005,Lexus,GS,N/A,103026,7872,Used,Dealership,70947,23489
36198,2009,Volvo,S70,base,27578,24711,Used,Dealership,93895,24208
36199,2021,Kia,K5,sport,10659,24345,Certified,Dealership,20866,16756
36200,2007,Dodge,Grand Caravan,base,72921,11386,Used,Dealership,49664,11654
36201,2022,BMW,3 Series,sport,71,41165,New,Dealership,51465,33242
36202,2015,Subaru,WRX,sport,58155,22074,Used,Dealership,79022,14275
36203,1997,Nissan,Frontier,N/A,123454,16773,Used,Individual Seller,58183,10086
36204,2020,Acura,Integra,base,32759,22872,Certified,Dealership,57191,21426
36205,2014,Ford,Escape,base,37194,33341,Used,Dealership,67212,18208
36206,2016,Chrysler,300,sport,147232,10280,Used,Individual Seller,39754,13735
36207,2010,Nissan,Pathfinder,base,25425,27569,Used,Dealership,60322,7007
36208,2005,Subaru,WRX,N/A,49604,12637,Used,Dealership,45814,12366
36209,2004,Hyundai,Elantra,N/A,52728,26003,Used,Dealership,79643,16570
36210,2019,GMC,Sierra,base,25313,20924,Certified,Dealership,76509,11734
36211,2018,Toyota,4Runner,sport,10240,19868,Certified,Dealership,79370,16468
36212,1998,Acura,TL,N/A,77884,13231,Used,Individual Seller,12064,9685
36213,2020,Honda,Civic,base,31645,24586,Certified,Dealership,29563,25007
36214,2022,GMC,Yukon,base,89,24868,New,Dealership,71222,43676
36215,2009,Subaru,WRX,base,42861,10192,Used,Individual Seller,11038,8201
36216,2003,GMC,Yukon,N/A,140399,12331,Used,Dealership,71985,11079
36217,2017,Hyundai,Elantra,sport,43278,25730,Used,Individual Seller,76252,9363
36218,2000,GMC,Envoy,N/A,135139,9667,Used,Individual Seller,35914,11153
36219,2007,Acura,Integra,base,135482,18859,Used,Dealership,87192,10364
36220,2010,Subaru,Outback,luxury,130738,7673,Used,Individual Seller,62490,6533
36221,2005,Lincoln,Navigator,N/A,144732,14258,Used,Individual Seller,11162,5719
36222,2021,Hyundai,Tucson,sport,28785,11673,Certified,Dealership,56080,17033
36223,2021,Volvo,XC90,sport,10690,16963,Certified,Dealership,46389,12071
36224,2020,Nissan,Maxima,sport,15433,31098,Certified,Dealership,87105,23777
36225,2023,Acura,Integra,base,70,42137,New,Dealership,69732,26106
36226,2015,Jeep,Grand Cherokee,sport,149201,16484,Used,Individual Seller,91926,12090
36227,2000,Toyota,Land Cruiser,N/A,39912,9721,Used,Individual Seller,35784,10986
36228,1997,BMW,3 Series,N/A,29445,24284,Used,Individual Seller,34614,23928
36229,2007,Mazda,CX-90,luxury,35066,21593,Used,Dealership,15062,33345
36230,2006,Hyundai,Elantra,base,41243,16463,Used,Dealership,23489,11122
36231,2016,BMW,X5,base,34692,33002,Used,Dealership,66598,22412
36232,2016,Ford,Taurus,luxury,29489,21866,Used,Dealership,94306,16800
36233,2018,Toyota,RAV4,base,16649,30980,Certified,Dealership,41442,25981
36234,2010,Lincoln,Navigator,sport,108888,6708,Used,Individual Seller,82817,12494
36235,2002,Volkswagen,Passat,N/A,86125,5940,Used,Dealership,93828,7541
36236,2018,Lincoln,Navigator,base,15694,34234,Certified,Dealership,78414,10189
36237,2005,Acura,TL,N/A,11824,10900,Used,Individual Seller,75334,15068
36238,2019,Lexus,ES300,sport,26592,24564,Certified,Dealership,86331,18504
36239,1998,Buick,Regal,N/A,80351,17345,Used,Individual Seller,47577,24172
36240,2012,Mazda,CX-5,base,82214,9385,Used,Individual Seller,52116,6735
36241,2004,GMC,Sierra,N/A,32838,11320,Used,Individual Seller,11831,20234
36242,2009,Audi,Q5,base,101941,13606,Used,Dealership,13440,5117
36243,2012,Subaru,WRX,base,148084,17740,Used,Dealership,15464,29394
36244,1999,Buick,LaCrosse,N/A,104569,10103,Used,Individual Seller,26287,22447
36245,2016,Honda,CR-V,sport,116634,12585,Used,Dealership,35355,12196
36246,2012,Hyundai,Santa Fe,sport,149775,7585,Used,Dealership,43013,7245
36247,2019,Mazda,CX-50,base,10575,18902,Certified,Dealership,48187,24479
36248,2011,Subaru,WRX,luxury,11929,24666,Used,Dealership,71662,19505
36249,2006,Lincoln,Navigator,base,65775,19047,Used,Individual Seller,83128,9041
36250,1996,Dodge,Ram 1500,N/A,115213,10354,Used,Individual Seller,29071,11317
36251,2006,Dodge,Ram 1500,base,100987,13860,Used,Individual Seller,12003,8385
36252,2006,Buick,Regal,base,57884,30739,Used,Dealership,30959,19579
36253,2009,Acura,Integra,base,38293,25367,Used,Individual Seller,58753,8456
36254,2018,BMW,X3,sport,20553,20140,Certified,Dealership,29743,27071
36255,2008,Nissan,Murano,base,28685,26079,Used,Dealership,22404,17820
36256,2002,Buick,Regal,N/A,120326,15634,Used,Dealership,11979,16694
36257,2006,Kia,Sorento,base,110314,15241,Used,Individual Seller,26718,12279
36258,1995,Mazda,CX-90,N/A,63204,21453,Used,Dealership,48950,19758
36259,2010,BMW,X3,base,145426,7996,Used,Individual Seller,50604,13152
36260,2023,Audi,A3,luxury,92,35910,New,Dealership,80131,44215
36261,1996,Volkswagen,Passat,N/A,116654,17449,Used,Individual Seller,56437,5178
36262,2008,Ford,Explorer,sport,124974,13114,Used,Individual Seller,88344,5140
36263,2016,Mercedes,E-Class,base,124051,5406,Used,Individual Seller,31655,9010
36264,2019,BMW,5 Series,sport,33586,15146,Certified,Dealership,90941,11795
36265,2000,Lincoln,Navigator,N/A,83982,8169,Used,Individual Seller,68752,16566
36266,1997,Chevrolet,Malibu,N/A,68514,10220,Used,Individual Seller,80467,6378
36267,2004,Kia,Sorento,N/A,36552,20556,Used,Individual Seller,50628,14527
36268,1995,Dodge,Durango,N/A,128778,7356,Used,Individual Seller,28438,12134
36269,2020,BMW,X5,luxury,15158,20307,Certified,Dealership,21876,12387
36270,2019,BMW,X5,base,13202,27940,Certified,Dealership,92300,12946
36271,2004,BMW,X3,N/A,63561,31310,Used,Dealership,36899,33832
36272,1998,Kia,K5,N/A,37102,24241,Used,Dealership,82533,12834
36273,2022,BMW,5 Series,base,42,46206,New,Dealership,17842,41446
36274,2001,Acura,Integra,N/A,47927,18370,Used,Individual Seller,10495,27256
36275,2006,Lexus,LS,base,53457,21283,Used,Individual Seller,50528,7701
36276,2006,Lexus,GS,base,57380,25816,Used,Dealership,94743,
36277,2003,Volvo,XC90,N/A,101466,12579,Used,Individual Seller,18172,15988
36278,2007,Volkswagen,Golf,luxury,36821,19981,Used,Dealership,47223,27955
36279,1995,Mercedes,E-Class,N/A,13693,37087,Used,Dealership,22430,13680
36280,1998,Chrysler,300,N/A,113063,15121,Used,Dealership,19302,18972
36281,2007,Chrysler,300,sport,53469,12491,Used,Dealership,46788,7393
36282,2008,Lincoln,Navigator,sport,140425,18535,Used,Dealership,72132,22306
36283,2014,Nissan,Rogue,sport,143940,10658,Used,Dealership,86046,12081
36284,2023,Kia,Rio,base,73,28713,New,Dealership,99404,37514
36285,2004,Audi,A6,N/A,45938,16410,Used,Dealership,70454,16367
36286,2000,Mercedes,S-Class,N/A,87339,16063,Used,Dealership,58741,16722
36287,2000,Jeep,Wrangler,N/A,16986,29685,Used,Individual Seller,52247,22596
36288,2014,Chevrolet,Silverado,sport,143148,10423,Used,Individual Seller,27959,34411
36289,2007,Chrysler,300,sport,109127,14519,Used,Dealership,82993,7393
36290,2017,Chrysler,Town & Country,base,50161,10840,Used,Individual Seller,34437,32820
36291,2004,Honda,Pilot,N/A,38132,20750,Used,Individual Seller,32151,11461
36292,2021,Mazda,3,luxury,27600,13985,Certified,Dealership,23648,25665
36293,2017,Buick,LaCrosse,base,31669,17156,Used,Dealership,20645,15831
36294,2004,Subaru,Outback,N/A,27675,15300,Used,Dealership,97336,22701
36295,2021,BMW,X5,base,30197,14690,Certified,Dealership,99568,22350
36296,2021,Kia,Sorento,base,25104,13666,Certified,Dealership,29263,19108
36297,1995,Chrysler,300,N/A,78809,7498,Used,Individual Seller,90580,11892
36298,1998,Mercedes,GLA,N/A,108909,16349,Used,Dealership,94763,24268
36299,2006,Jeep,Wrangler,sport,119358,5958,Used,Individual Seller,56865,22445
36300,2010,Dodge,Grand Caravan,sport,106749,13677,Used,Individual Seller,29417,14152
36301,2005,BMW,X5,N/A,108262,12195,Used,Dealership,35937,31269
36302,2003,Toyota,Highlander,N/A,113766,12932,Used,Individual Seller,48409,15358
36303,2017,Lexus,RX,sport,148959,13079,Used,Individual Seller,66581,9106
36304,2002,Toyota,Land Cruiser,N/A,46312,25201,Used,Individual Seller,51674,7955
36305,2009,Lincoln,Navigator,base,128865,13889,Used,Individual Seller,52985,9617
36306,2007,GMC,Envoy,luxury,88575,6880,Used,Individual Seller,23714,7536
36307,1998,Volvo,XC90,N/A,45742,23112,Used,Individual Seller,93346,9437
36308,2022,Volkswagen,Jetta,base,57,25016,New,Dealership,43725,42238
36309,2001,Audi,A4,N/A,23228,34963,Used,Dealership,70670,10084
36310,2000,Dodge,Grand Caravan,N/A,140475,6616,Used,Dealership,95020,16694
36311,2004,BMW,5 Series,N/A,43021,12202,Used,Dealership,59599,13238
36312,2020,Volvo,S70,sport,5406,21206,Certified,Dealership,26548,22289
36313,2011,Mazda,CX-90,sport,60229,12301,Used,Individual Seller,16337,32434
36314,2023,Acura,Integra,sport,21,27018,New,Dealership,62917,26106
36315,2022,Mazda,3,base,87,27468,New,Dealership,92265,46169
36316,2005,Volvo,XC90,N/A,75353,16926,Used,Dealership,93241,11672
36317,2003,Volkswagen,Tiguan,N/A,133488,17837,Used,Dealership,69560,16461
36318,2004,Nissan,Frontier,N/A,106262,16471,Used,Individual Seller,91487,17005
36319,2021,Hyundai,Sonata,base,25077,23712,Certified,Dealership,45938,20834
36320,2011,Chrysler,300,base,109008,19984,Used,Dealership,47744,22560
36321,2010,Lincoln,Navigator,sport,138297,9698,Used,Dealership,63569,12494
36322,2018,Volvo,S60,base,25102,11377,Certified,Dealership,13876,13760
36323,2012,Subaru,WRX,sport,133635,8351,Used,Dealership,35494,29394
36324,2000,GMC,Sierra,N/A,97985,15783,Used,Individual Seller,16270,14610
36325,2000,Lincoln,Navigator,N/A,122579,6163,Used,Dealership,22576,16566
36326,2012,Honda,Accord,sport,14692,13725,Used,Dealership,13760,17688
36327,2013,Mercedes,E-Class,base,35046,26672,Used,Dealership,91857,14248
36328,2018,Hyundai,Elantra,luxury,23902,19690,Certified,Dealership,31874,24741
36329,2011,Volkswagen,Passat,base,144841,10613,Used,Individual Seller,22226,7935
36330,2013,Chevrolet,Malibu,base,119749,8534,Used,Individual Seller,11024,23217
36331,2020,Lincoln,Navigator,sport,23051,13500,Certified,Dealership,90763,11279
36332,2010,Mazda,CX-5,sport,40240,20713,Used,Individual Seller,36898,17169
36333,2023,Hyundai,Tucson,base,87,32678,New,Dealership,44408,29953
36334,2011,Jeep,Grand Cherokee,luxury,14249,30953,Used,Dealership,11275,15095
36335,2015,GMC,Yukon,sport,21148,22130,Used,Individual Seller,54827,32184
36336,2006,Hyundai,Sonata,base,29927,27143,Used,Individual Seller,48546,13020
36337,2007,Buick,Regal,luxury,80206,12270,Used,Individual Seller,50060,6791
36338,2002,Chrysler,Town & Country,N/A,109534,6872,Used,Dealership,98613,14673
36339,2009,Volkswagen,Golf,luxury,64104,11904,Used,Individual Seller,41436,26442
36340,2006,Dodge,Durango,luxury,68942,28429,Used,Dealership,34668,10644
36341,2000,Buick,LaCrosse,N/A,87684,6199,Used,Dealership,32431,13840
36342,1998,Dodge,Charger,N/A,16335,31382,Used,Individual Seller,64154,18857
36343,2002,Ford,Explorer,N/A,145723,8765,Used,Dealership,98984,
36344,2008,Acura,Integra,luxury,68418,12495,Used,Dealership,48999,9646
36345,2012,Dodge,Ram 1500,base,78400,11637,Used,Dealership,20539,26619
36346,2017,Kia,K5,base,26001,28434,Used,Dealership,27017,14147
36347,2003,Lincoln,Navigator,N/A,134925,17297,Used,Individual Seller,20450,19070
36348,2003,Dodge,Durango,N/A,97720,6203,Used,Dealership,68727,19844
36349,2020,Chrysler,300,sport,25097,10020,Certified,Dealership,87405,21400
36350,1997,Chrysler,300,N/A,140529,12616,Used,Individual Seller,29269,29111
36351,2004,Acura,TL,N/A,66066,24080,Used,Individual Seller,10900,12022
36352,2002,Nissan,Frontier,N/A,132587,10158,Used,Dealership,88659,
36353,2011,Subaru,WRX,sport,29522,19818,Used,Individual Seller,85317,19505
36354,2017,Honda,CR-V,luxury,122792,5212,Used,Dealership,89078,33177
36355,2021,Ford,Explorer,sport,21818,21082,Certified,Dealership,81371,16096
36356,2000,Ford,Fiesta,N/A,23312,20687,Used,Individual Seller,27407,5195
36357,2011,Chevrolet,Suburban,base,10122,33114,Used,Individual Seller,14110,11731
36358,2011,Mercedes,S-Class,sport,32802,27127,Used,Individual Seller,78921,17991
36359,2008,Honda,Civic,base,40025,13505,Used,Dealership,97636,9967
36360,2003,Lexus,ES,N/A,142675,8532,Used,Individual Seller,71339,17073
36361,2019,Toyota,RAV4,luxury,10857,21259,Certified,Dealership,16720,20481
36362,2000,Subaru,Forester,N/A,78163,10067,Used,Individual Seller,29170,18480
36363,2009,Mazda,3,sport,147080,6195,Used,Individual Seller,99121,34397
36364,2018,Jeep,Wrangler,sport,5970,20887,Certified,Dealership,61051,33539
36365,2021,Acura,Integra,sport,30035,11471,Certified,Dealership,97139,22948
36366,2004,Ford,Explorer,N/A,129360,13981,Used,Dealership,17776,17614
36367,1996,Kia,Rio,N/A,39897,11352,Used,Individual Seller,66701,16239
36368,2009,Dodge,Charger,base,121877,14402,Used,Individual Seller,78187,17020
36369,2010,GMC,Sierra,base,98171,7589,Used,Dealership,69634,19925
36370,2012,Honda,CR-V,sport,38771,15891,Used,Individual Seller,69961,16262
36371,2006,Mercedes,E-Class,base,59811,13662,Used,Dealership,46101,13403
36372,2022,Volvo,XC90,base,61,46762,New,Dealership,26212,21742
36373,2012,Acura,Integra,base,57031,10061,Used,Individual Seller,40404,13371
36374,1995,Jeep,Wrangler,N/A,48428,22666,Used,Dealership,85410,5660
36375,1996,Acura,TL,N/A,81928,17293,Used,Dealership,73093,12263
36376,2009,Mazda,CX-50,base,44218,32747,Used,Dealership,81744,9569
36377,2021,Subaru,Forester,base,13320,34350,Certified,Dealership,49614,17021
36378,2005,Chevrolet,Silverado,N/A,104658,7725,Used,Dealership,34424,17288
36379,2023,Acura,Integra,base,85,45381,New,Dealership,75893,26106
36380,2021,Hyundai,Santa Fe,luxury,15801,18734,Certified,Dealership,24413,32418
36381,2001,Dodge,Charger,N/A,54357,27307,Used,Dealership,99991,13730
