Vehicle_ID,Year,Make,Model,Trim,Miles,Sold For,Status,Sold By,Zip Code Sold
12748,2017,Mercedes,E-Class,sport,116060,9757,Used,Individual Seller,93481
12749,1995,Chevrolet,Malibu,N/A,38022,10550,Used,Dealership,36973
12750,2015,Ford,Focus,base,86359,14943,Used,Individual Seller,83651
12751,2002,Audi,Q5,N/A,66895,24921,Used,Individual Seller,57645
12752,2006,Chevrolet,Malibu,base,149329,9561,Used,Dealership,81184
12753,2013,Buick,Regal,base,69587,27429,Used,Individual Seller,92445
12754,2020,Kia,Sportage,luxury,11328,25771,Certified,Dealership,44163
12755,2010,Nissan,Frontier,base,133616,11198,Used,Individual Seller,92395
12756,2006,Honda,HR-V,sport,22131,9660,Used,Individual Seller,13541
12757,2018,Jeep,Grand Cherokee,base,6972,23467,Certified,Dealership,96224
12758,2010,Volkswagen,Jetta,sport,82472,11222,Used,Individual Seller,97032
12759,2004,Dodge,Grand Caravan,N/A,113667,6836,Used,Individual Seller,61216
12760,2023,Nissan,Altima,base,49,32428,New,Dealership,41688
12761,2006,Audi,A4,base,117523,6940,Used,Dealership,29401
12762,2000,Jeep,Grand Cherokee,N/A,46926,15421,Used,Individual Seller,75957
12763,2016,Hyundai,Tucson,base,31729,15267,Used,Dealership,30346
12764,2001,Audi,Q5,N/A,39394,34458,Used,Dealership,45256
12765,2022,Subaru,Forester,sport,60,27214,New,Dealership,14097
12766,2016,Hyundai,Tucson,base,40508,23928,Used,Individual Seller,69767
12767,2023,Chrysler,300,base,37,48888,New,Dealership,73417
12768,2022,Volvo,XC90,base,65,44152,New,Dealership,72091
12769,2013,Dodge,Durango,luxury,99858,17244,Used,Dealership,34741
12770,2012,Chevrolet,Suburban,sport,119559,12730,Used,Dealership,18177
12771,2017,Mercedes,GLA,sport,37794,19819,Used,Individual Seller,16109
12772,2007,Toyota,Prius,base,22476,35978,Used,Dealership,46815
12773,2020,Nissan,Maxima,base,30784,23777,Certified,Dealership,38259
12774,2001,Lexus,RX,N/A,103489,17185,Used,Dealership,44262
12775,2006,Acura,TL,base,77484,9359,Used,Individual Seller,92291
12776,2016,Honda,Pilot,sport,143113,9970,Used,Individual Seller,72350
12777,2015,Lexus,GS350,luxury,55854,10934,Used,Individual Seller,38742
12778,2016,BMW,X5,sport,41174,10914,Used,Dealership,26569
12779,2004,Mercedes,E-Class,N/A,37652,19575,Used,Individual Seller,78432
12780,2002,Nissan,Maxima,N/A,140502,9560,Used,Dealership,60566
12781,2003,Volkswagen,Tiguan,N/A,141197,16461,Used,Individual Seller,51784
12782,2000,Lincoln,Navigator,N/A,82201,13525,Used,Individual Seller,84170
12783,2018,Kia,Rio,sport,9639,20479,Certified,Dealership,16707
12784,2020,Dodge,Charger,base,13287,33337,Certified,Dealership,34869
12785,2010,Hyundai,Sonata,base,91592,7766,Used,Individual Seller,87609
12786,2022,Chevrolet,Tahoe,base,64,39180,New,Dealership,54239
12787,1999,Dodge,Charger,N/A,87038,18265,Used,Dealership,92529
12788,2007,Nissan,Altima,luxury,114082,11929,Used,Individual Seller,35561
12789,2012,Lexus,LS,sport,134637,19301,Used,Dealership,92088
12790,2012,Toyota,Avalon,sport,100124,8621,Used,Individual Seller,95448
12791,2002,Chevrolet,Malibu,N/A,95370,15409,Used,Individual Seller,74089
12792,2004,Kia,Rio,N/A,76874,16012,Used,Individual Seller,14942
12793,2010,GMC,Envoy,base,125412,12048,Used,Dealership,45951
12794,2005,Chevrolet,Suburban,N/A,11382,10314,Used,Individual Seller,34440
12795,2016,Lincoln,Navigator,base,141988,8426,Used,Dealership,82021
12796,2011,Chrysler,Town & Country,base,102628,11137,Used,Individual Seller,13942
12797,1995,Volvo,S70,N/A,142143,11760,Used,Dealership,92333
12798,1997,Mercedes,C-Class,N/A,143912,18790,Used,Dealership,59663
12799,2000,Dodge,Charger,N/A,87467,14427,Used,Individual Seller,93206
12800,2016,Acura,Integra,base,125398,6950,Used,Dealership,89243
12801,2020,Mercedes,S-Class,sport,24076,13631,Certified,Dealership,63043
12802,2006,Jeep,Grand Cherokee,luxury,96438,16622,Used,Dealership,35309
12803,2015,Subaru,Forester,sport,121206,15378,Used,Dealership,18015
12804,1999,Lincoln,Navigator,N/A,34024,17491,Used,Individual Seller,35978
12805,1996,Toyota,Avalon,N/A,138931,12676,Used,Individual Seller,25642
12806,2007,Volkswagen,Passat,base,95549,5816,Used,Dealership,79274
12807,1996,Mercedes,GLE,N/A,60920,19046,Used,Dealership,47636
12808,2010,Volvo,XC90,luxury,78233,16554,Used,Dealership,19134
12809,2005,Honda,HR-V,N/A,62270,30369,Used,Dealership,15952
12810,2002,Chrysler,300,N/A,112961,9058,Used,Dealership,65423
12811,1996,Chevrolet,Suburban,N/A,111526,13927,Used,Individual Seller,64788
12812,1995,Chevrolet,Silverado,N/A,138581,14484,Used,Individual Seller,36442
12813,2011,Volvo,XC90,sport,28618,38105,Used,Dealership,57014
12814,1997,Honda,Accord,N/A,43692,32279,Used,Dealership,77517
12815,2017,Dodge,Durango,base,133053,15018,Used,Individual Seller,91214
12816,2001,Jeep,Grand Cherokee,N/A,16015,26831,Used,Dealership,11542
12817,2006,Chevrolet,Equinox,base,92078,6667,Used,Individual Seller,69174
12818,2013,Nissan,Pathfinder,base,83406,18020,Used,Dealership,64485
12819,1996,Ford,Escape,N/A,77404,9366,Used,Individual Seller,52660
12820,2015,Dodge,Charger,base,63246,33350,Used,Dealership,69975
12821,2014,Acura,TL,sport,96901,19414,Used,Dealership,15720
12822,2011,Jeep,Grand Cherokee,luxury,86738,14973,Used,Individual Seller,77373
12823,2017,Dodge,Durango,base,142517,7764,Used,Individual Seller,17185
12824,2021,Toyota,Corolla,sport,8026,22056,Certified,Dealership,31042
12825,2002,Hyundai,Elantra,N/A,26064,29848,Used,Individual Seller,71276
12826,2016,GMC,Sierra,base,87595,14305,Used,Dealership,21054
12827,1999,Honda,Pilot,N/A,91508,6910,Used,Individual Seller,88178
12828,2019,Acura,TL,base,25419,12611,Certified,Dealership,40428
12829,2010,Ford,Taurus,luxury,17335,8502,Used,Individual Seller,34793
12830,2016,Chrysler,300,base,128798,7383,Used,Dealership,80680
12831,2009,Ford,Mustang,base,83924,10640,Used,Individual Seller,21547
12832,2012,Dodge,Durango,base,144602,11088,Used,Individual Seller,47098
12833,2022,Buick,Regal,luxury,72,46786,New,Dealership,67393
12834,2006,Mazda,3,base,44120,21202,Used,Individual Seller,64598
12835,2008,BMW,X5,base,43595,13868,Used,Dealership,68504
12836,2018,Jeep,Grand Cherokee,sport,10062,16754,Certified,Dealership,80719
12837,2014,Hyundai,Sonata,base,66145,18582,Used,Dealership,65092
12838,2001,Toyota,RAV4,N/A,130817,12594,Used,Individual Seller,63499
12839,2021,Chrysler,Town & Country,sport,29636,13200,Certified,Dealership,31425
12840,1997,Chrysler,300,N/A,110498,5485,Used,Dealership,54715
12841,2006,Volvo,XC90,base,77945,7611,Used,Individual Seller,65089
12842,2017,Dodge,Ram 1500,base,73825,14826,Used,Individual Seller,20761
12843,2023,Nissan,Murano,sport,17,47721,New,Dealership,12445
12844,2002,Hyundai,Santa Fe,N/A,123638,5517,Used,Individual Seller,97093
12845,2008,Jeep,Grand Cherokee,base,124348,7115,Used,Dealership,44236
12846,2002,Chevrolet,Equinox,N/A,90767,19971,Used,Dealership,28475
12847,2009,Mazda,CX-50,sport,141215,9569,Used,Individual Seller,49645
12848,1997,Lincoln,Navigator,N/A,141051,17068,Used,Individual Seller,31259
12849,2018,Lincoln,Navigator,sport,27595,20104,Certified,Dealership,95181
12850,2023,Mazda,CX-5,base,100,37144,New,Dealership,88287
12851,2016,Acura,Integra,base,87508,5647,Used,Dealership,67536
12852,2012,Dodge,Charger,sport,48680,32604,Used,Dealership,10716
12853,2001,Audi,Q7,N/A,34631,12772,Used,Individual Seller,96336
12854,2006,GMC,Sierra,base,70661,19242,Used,Individual Seller,64096
12855,2011,Toyota,Prius,base,98577,17131,Used,Dealership,13301
12856,2022,Jeep,Wrangler,sport,93,31180,New,Dealership,91277
12857,2008,Hyundai,Santa Fe,luxury,117541,16476,Used,Dealership,91994
12858,1999,Buick,Regal,N/A,103728,15342,Used,Dealership,51504
12859,2020,Toyota,Highlander,base,20041,11448,Certified,Dealership,51844
12860,2016,Ford,Fiesta,base,92215,15688,Used,Dealership,42005
12861,2011,Honda,Accord,base,56850,23910,Used,Dealership,90865
12862,2019,Chrysler,300,sport,23915,13184,Certified,Dealership,77292
12863,2009,Audi,A3,base,108484,15242,Used,Individual Seller,60266
12864,2019,BMW,3 Series,base,13826,16349,Certified,Dealership,65377
12865,2005,BMW,5 Series,N/A,53581,20217,Used,Dealership,17508
12866,1998,Volkswagen,Golf,N/A,55459,22733,Used,Individual Seller,91439
12867,1999,GMC,Sierra,N/A,110418,12707,Used,Dealership,75289
12868,2005,Toyota,Avalon,N/A,147356,17257,Used,Individual Seller,88856
12869,2019,Jeep,Wrangler,sport,16529,27901,Certified,Dealership,59537
12870,2019,Hyundai,Elantra,sport,8226,18452,Certified,Dealership,90107
12871,2011,Jeep,Wrangler,base,66154,18289,Used,Individual Seller,66404
12872,2023,Chevrolet,Impala,base,4,43699,New,Dealership,80501
12873,1996,Lincoln,Navigator,N/A,100100,8657,Used,Dealership,59556
12874,2018,Audi,Q7,base,24248,11590,Certified,Dealership,32626
12875,2000,Jeep,Grand Cherokee,N/A,67448,29487,Used,Dealership,43265
12876,2012,Volvo,S70,base,76071,10108,Used,Individual Seller,55062
12877,2015,Chrysler,Town & Country,base,63525,9799,Used,Individual Seller,76813
12878,2007,Chevrolet,Silverado,base,24683,12326,Used,Dealership,38913
12879,2014,Jeep,Grand Cherokee,base,77725,16568,Used,Individual Seller,78875
12880,2007,Dodge,Charger,base,92230,6042,Used,Individual Seller,37483
12881,2009,Jeep,Grand Cherokee,base,41370,16348,Used,Individual Seller,59560
12882,2013,Kia,Sorento,base,130711,11885,Used,Individual Seller,83293
12883,2018,Dodge,Grand Caravan,luxury,34891,22261,Certified,Dealership,44590
12884,2014,Acura,TL,base,121186,16587,Used,Individual Seller,98034
12885,1998,Hyundai,Sonata,N/A,122538,17321,Used,Dealership,63325
12886,2001,Nissan,Rogue,N/A,37335,15361,Used,Individual Seller,34532
12887,2017,Volvo,S60,sport,51025,30365,Used,Dealership,71451
12888,1999,Lexus,ES,N/A,12394,14026,Used,Individual Seller,34783
12889,2023,BMW,X5,sport,37,40466,New,Dealership,75129
12890,2007,Toyota,Prius,luxury,69450,34271,Used,Dealership,36344
12891,2019,Volvo,XC90,luxury,12555,16333,Certified,Dealership,30050
12892,2019,Lincoln,Navigator,base,16767,26829,Certified,Dealership,45543
12893,2009,Acura,TL,base,72133,26769,Used,Dealership,48506
12894,2005,Hyundai,Tucson,N/A,53235,16660,Used,Dealership,62622
12895,1998,GMC,Yukon,N/A,20827,13512,Used,Individual Seller,34294
12896,2008,Lexus,LS,base,51360,18718,Used,Dealership,93370
12897,2012,Dodge,Charger,sport,93824,14310,Used,Individual Seller,94678
12898,2013,Chevrolet,Suburban,sport,33729,30066,Used,Dealership,19497
12899,2022,Nissan,Frontier,sport,31,49593,New,Dealership,78678
12900,2003,Lincoln,Navigator,N/A,88179,17270,Used,Dealership,57390
12901,2012,Dodge,Ram 1500,sport,36993,26619,Used,Dealership,42402
12902,2001,Audi,Q5,N/A,91751,11422,Used,Individual Seller,96567
12903,1999,Volkswagen,Atlas,N/A,15316,20099,Used,Dealership,10907
12904,2006,Hyundai,Elantra,luxury,71054,11122,Used,Individual Seller,78713
12905,2009,Nissan,Rogue,sport,88502,9226,Used,Dealership,34774
12906,2001,Mercedes,GLE,N/A,46563,16149,Used,Individual Seller,23425
12907,2018,Chrysler,300,sport,9533,21438,Certified,Dealership,47359
12908,2013,Acura,TL,base,90525,17220,Used,Dealership,74054
12909,2020,GMC,Sierra,base,22552,16417,Certified,Dealership,62450
12910,2002,Lexus,ES,N/A,33054,12500,Used,Individual Seller,22262
12911,2004,Chevrolet,Tahoe,N/A,81025,10831,Used,Dealership,81201
12912,1998,Lexus,ES,N/A,18564,21321,Used,Individual Seller,15321
12913,2021,Toyota,RAV4,base,31456,18679,Certified,Dealership,29567
12914,1998,GMC,Envoy,N/A,37786,26803,Used,Dealership,21879
12915,2010,Buick,Regal,base,84712,13239,Used,Individual Seller,56682
12916,2003,Acura,Integra,N/A,57768,11859,Used,Dealership,35439
12917,2019,Toyota,Highlander,sport,9753,31455,Certified,Dealership,42365
12918,1999,Lexus,ES300,N/A,55238,13029,Used,Dealership,86949
12919,2002,Nissan,Altima,N/A,102141,9814,Used,Dealership,58112
12920,2019,Acura,Integra,base,15986,26765,Certified,Dealership,17287
12921,1998,Dodge,Ram 1500,N/A,139689,7141,Used,Dealership,51776
12922,1998,Nissan,Murano,N/A,26765,34599,Used,Individual Seller,62696
12923,2003,Honda,HR-V,N/A,70972,14406,Used,Dealership,34701
12924,2017,Mazda,CX-5,base,131394,9562,Used,Individual Seller,18204
12925,2018,Honda,Civic,sport,19045,18466,Certified,Dealership,92115
12926,2008,Nissan,Altima,base,143547,15590,Used,Dealership,26890
12927,2012,Hyundai,Sonata,base,106470,6957,Used,Individual Seller,88119
12928,2000,Audi,A3,N/A,62385,15077,Used,Individual Seller,29864
12929,2000,Nissan,Rogue,N/A,57389,14552,Used,Dealership,56268
12930,2003,Volvo,S70,N/A,131165,13763,Used,Individual Seller,66924
12931,1999,BMW,X5,N/A,87970,18855,Used,Dealership,80976
12932,2019,Jeep,Grand Cherokee,base,14025,22512,Certified,Dealership,73683
12933,2023,Chevrolet,Suburban,base,61,21278,New,Dealership,91104
12934,2002,GMC,Yukon,N/A,114850,14977,Used,Dealership,84066
12935,2018,Mercedes,GLA,base,28193,23062,Certified,Dealership,37566
12936,2000,Acura,TL,N/A,39560,8466,Used,Individual Seller,95224
12937,2017,GMC,Envoy,base,15978,19752,Used,Dealership,12393
12938,2013,Lincoln,Navigator,base,50400,23761,Used,Individual Seller,17137
12939,2017,Dodge,Charger,sport,93646,12195,Used,Individual Seller,57807
12940,2017,Jeep,Wrangler,luxury,86422,10613,Used,Dealership,26200
12941,2009,Chevrolet,Suburban,sport,60237,32002,Used,Dealership,54439
12942,2000,Nissan,Murano,N/A,89415,9140,Used,Dealership,83256
12943,2010,Buick,Regal,sport,51881,17794,Used,Dealership,71210
12944,2000,Nissan,Maxima,N/A,41632,24734,Used,Dealership,25809
12945,1995,Subaru,Forester,N/A,30352,13912,Used,Individual Seller,11271
12946,1995,Kia,Rio,N/A,113660,10542,Used,Dealership,57217
12947,2021,Chrysler,300,sport,11312,25226,Certified,Dealership,65991
12948,2010,Chrysler,300,base,30762,27491,Used,Individual Seller,98183
12949,2007,Jeep,Grand Cherokee,base,61038,22976,Used,Individual Seller,68091
12950,2014,Dodge,Durango,luxury,140555,7661,Used,Dealership,96553
12951,2003,Honda,CR-V,N/A,47666,29870,Used,Dealership,81635
12952,2015,Dodge,Ram 1500,sport,104046,13115,Used,Dealership,55607
12953,2019,Nissan,Pathfinder,sport,27074,11250,Certified,Dealership,98860
12954,2012,Honda,CR-V,sport,129161,10452,Used,Individual Seller,14883
12955,2017,BMW,X5,luxury,148027,15266,Used,Individual Seller,38686
12956,2017,Buick,LaCrosse,base,91608,15831,Used,Dealership,26272
12957,1998,Volkswagen,Tiguan,N/A,75123,10764,Used,Individual Seller,44733
12958,2006,Chevrolet,Suburban,base,73968,29185,Used,Dealership,96058
12959,2014,Buick,Regal,base,38658,21004,Used,Dealership,95085
12960,2005,Ford,Escape,N/A,81110,16594,Used,Individual Seller,18031
12961,2021,Honda,HR-V,base,13545,23913,Certified,Dealership,96516
12962,2017,Jeep,Grand Cherokee,sport,38033,12267,Used,Individual Seller,81479
12963,2004,Hyundai,Elantra,N/A,13678,33514,Used,Dealership,65998
12964,2019,Audi,Q7,base,13305,31705,Certified,Dealership,70872
12965,2022,Audi,A4,sport,46,33925,New,Dealership,17313
12966,2020,Mazda,MX5,base,29827,17209,Certified,Dealership,91585
12967,2010,Chrysler,300,base,142087,11951,Used,Individual Seller,74456
12968,2005,Nissan,Maxima,N/A,55409,26721,Used,Individual Seller,87714
12969,2004,BMW,X3,N/A,59978,33832,Used,Dealership,84093
12970,2007,Acura,TL,base,142343,18254,Used,Dealership,71496
12971,2000,BMW,X3,N/A,140131,19279,Used,Dealership,84305
12972,2020,Chrysler,300,sport,32503,21400,Certified,Dealership,71399
12973,2012,Kia,Forte,sport,41047,24505,Used,Dealership,18213
12974,2017,Honda,Accord,base,33912,27264,Used,Dealership,53409
12975,2008,Kia,Rio,sport,36473,34033,Used,Dealership,65837
12976,2002,Buick,Regal,N/A,82239,7157,Used,Dealership,57727
12977,2022,Hyundai,Santa Fe,luxury,41,34300,New,Dealership,20818
12978,2020,Mazda,CX-90,sport,29156,10221,Certified,Dealership,34009
12979,2001,Ford,Mustang,N/A,65966,9058,Used,Individual Seller,11060
12980,2023,Lexus,GS,luxury,91,39705,New,Dealership,90893
12981,2002,Kia,Sorento,N/A,62395,23071,Used,Individual Seller,97359
12982,2022,Honda,HR-V,base,83,41562,New,Dealership,72058
12983,2017,Audi,A4,sport,145103,14182,Used,Dealership,25805
12984,2004,Mercedes,GLA,N/A,30342,17422,Used,Dealership,68245
12985,2018,Volvo,XC90,sport,17604,33190,Certified,Dealership,22406
12986,1996,Jeep,Wrangler,N/A,44539,21205,Used,Individual Seller,85882
12987,2007,BMW,X5,sport,94786,11454,Used,Individual Seller,56437
12988,1995,Acura,TL,N/A,113994,6598,Used,Individual Seller,67346
12989,2004,Ford,Taurus,N/A,69764,7793,Used,Individual Seller,58186
12990,2001,BMW,5 Series,N/A,99504,9285,Used,Dealership,68285
12991,2007,Volkswagen,Atlas,luxury,33164,12863,Used,Individual Seller,75465
12992,2006,Chevrolet,Tahoe,luxury,57535,17710,Used,Dealership,93785
12993,2014,Toyota,RAV4,sport,13668,10844,Used,Individual Seller,39598
12994,2015,Chrysler,300,sport,18711,22792,Used,Individual Seller,77328
12995,2006,GMC,Envoy,sport,78500,7929,Used,Dealership,64003
12996,2000,Lincoln,Navigator,N/A,129988,8568,Used,Individual Seller,29441
12997,2003,Chevrolet,Suburban,N/A,60734,12881,Used,Dealership,59084
12998,2018,Acura,TL,sport,15880,23918,Certified,Dealership,94128
12999,1995,Volvo,XC90,N/A,72846,14345,Used,Individual Seller,83219
13000,2002,Jeep,Grand Cherokee,N/A,69741,11297,Used,Dealership,84888
13001,2020,Mazda,CX-50,luxury,32054,22538,Certified,Dealership,84592
13002,1997,Honda,HR-V,N/A,50922,20432,Used,Dealership,86849
13003,2016,BMW,X5,sport,17688,16670,Used,Dealership,33656
13004,1996,Mazda,CX-5,N/A,107211,19174,Used,Dealership,55204
13005,2011,Lexus,ES,sport,130622,6278,Used,Individual Seller,44236
13006,2001,Mercedes,C-Class,N/A,136649,19407,Used,Dealership,96783
13007,1998,Lexus,LS,N/A,146544,14412,Used,Dealership,49758
13008,2004,Subaru,Forester,N/A,69641,33594,Used,Dealership,43306
13009,2008,GMC,Envoy,base,57156,16939,Used,Individual Seller,22733
13010,2007,Jeep,Grand Cherokee,sport,70692,26880,Used,Dealership,65255
13011,2004,Honda,Accord,N/A,74681,18991,Used,Individual Seller,41782
13012,2007,Mazda,CX-90,sport,56742,28789,Used,Dealership,68318
13013,2001,Lincoln,Navigator,N/A,123728,19057,Used,Dealership,60665
13014,2013,Volvo,S70,base,118521,9375,Used,Individual Seller,45188
13015,2016,Chrysler,300,base,27468,28079,Used,Individual Seller,50287
13016,1998,Volvo,XC90,N/A,138022,5392,Used,Dealership,29761
13017,2000,Kia,Sportage,N/A,130423,12608,Used,Dealership,74104
13018,2012,BMW,5 Series,sport,60637,24639,Used,Individual Seller,91991
13019,2016,Ford,Escape,sport,144894,12779,Used,Individual Seller,53658
13020,2009,Volvo,S70,sport,14187,24208,Used,Individual Seller,56701
13021,1997,Kia,Sportage,N/A,91508,17059,Used,Individual Seller,66424
13022,2007,Ford,Mustang,base,13832,17874,Used,Dealership,28486
13023,2021,Toyota,Corolla,sport,29207,16793,Certified,Dealership,11170
13024,2008,BMW,3 Series,luxury,24153,26855,Used,Individual Seller,11874
13025,2007,Honda,Accord,sport,29073,15990,Used,Dealership,25945
13026,2010,Dodge,Charger,sport,147181,13644,Used,Individual Seller,77190
13027,2015,Audi,A3,base,58740,10244,Used,Individual Seller,59809
13028,2003,Buick,Regal,N/A,120411,13301,Used,Individual Seller,32737
13029,2004,Chrysler,300,N/A,35955,12205,Used,Dealership,96827
13030,2003,Nissan,Rogue,N/A,116504,14060,Used,Dealership,40551
13031,2006,Mazda,MX5,base,72546,11484,Used,Dealership,11972
13032,2008,Volkswagen,Jetta,base,45422,9796,Used,Individual Seller,31212
13033,2007,Toyota,Prius,sport,45672,23009,Used,Dealership,91630
13034,2005,Hyundai,Tucson,N/A,129123,14879,Used,Dealership,93150
13035,2006,Mazda,CX-90,sport,112067,17140,Used,Individual Seller,51191
13036,2011,Buick,Regal,luxury,93638,18411,Used,Dealership,30796
13037,2008,Kia,Rio,luxury,89087,7557,Used,Individual Seller,45200
13038,2018,Volvo,S60,sport,20890,13760,Certified,Dealership,40729
13039,2010,Acura,Integra,base,94131,14332,Used,Individual Seller,80366
13040,2013,Buick,LaCrosse,base,22459,33480,Used,Dealership,31360
13041,2003,Lexus,ES,N/A,50544,17073,Used,Individual Seller,76762
